#mockID apara_BAO aperp_BAO apara_RSD aperp_RSD fs8
1029 1.035440 0.996197 0.986323 0.978136 0.478867
1030 1.052630 0.984957 1.006586 0.989324 0.480748
1031 1.016780 1.014230 0.889538 1.023905 0.566803
1032 0.988679 1.019720 0.845490 1.026491 0.653973
1033 1.027370 1.014700 1.042056 1.008458 0.461166
1034 0.997386 1.005990 0.994828 0.950268 0.411376
1035 1.023170 1.009340 1.019544 0.988725 0.442418
1036 0.989059 1.006580 0.942892 1.006871 0.488272
1037 1.055570 1.015520 1.010320 1.020734 0.490526
1038 0.989071 1.006140 0.951223 0.988884 0.525042
1039 1.026230 1.001640 1.050544 0.977537 0.467299
1040 0.990002 1.000720 0.957775 1.016673 0.512432
1041 1.013230 1.002320 0.944070 1.020620 0.546056
1042 1.026800 0.996914 1.016459 0.994781 0.453247
1043 0.991477 0.976880 0.890780 0.978308 0.537040
1044 0.996042 0.997106 0.999835 0.989258 0.484995
1045 0.989398 1.023020 0.870043 1.050184 0.645886
1046 1.048670 0.987119 1.046004 0.992530 0.452369
1047 1.015720 1.014300 0.962379 1.007726 0.522706
1048 0.996752 1.021640 0.907729 1.036440 0.566297
1049 1.026460 1.006130 0.900718 1.032135 0.637305
1050 0.997217 1.008220 0.963475 1.016087 0.579453
1051 1.036940 1.017470 0.797208 1.098588 0.780584
1052 1.025410 1.006860 0.927831 1.029456 0.542436
1053 1.034110 0.994243 0.897532 1.020201 0.645355
1054 0.986051 0.989287 0.907971 1.013647 0.538622
1055 1.028700 0.974275 0.918656 0.983732 0.514351
1056 1.018630 1.019710 0.950033 1.045526 0.611409
1057 1.011860 1.018490 1.048397 0.958892 0.434388
1058 1.045620 0.995969 0.913355 0.995811 0.541183
1059 1.027550 0.976366 0.989736 0.975354 0.463185
1060 1.039180 1.003680 0.937302 0.983462 0.537807
1061 0.987977 0.989678 0.949651 0.958493 0.451846
1062 0.980952 1.004480 0.946191 0.991252 0.501953
1063 0.967416 1.035240 0.923080 1.048809 0.588941
1064 1.010490 0.989382 0.860992 0.995026 0.636031
1065 0.995178 1.004140 1.056281 0.988598 0.453516
1066 1.041930 1.004410 1.088273 0.968857 0.358546
1067 1.040730 0.975732 0.849184 1.009610 0.619581
1068 1.003130 1.010370 0.882186 0.985250 0.578876
1069 1.032930 1.019960 0.963602 1.029884 0.543630
1070 0.990291 1.006970 0.854393 1.042313 0.623586
1071 1.040730 0.998526 0.991976 0.997533 0.507942
1072 1.037830 0.992319 1.003909 1.005486 0.533508
1073 1.010230 1.007170 0.912687 0.982736 0.510578
1074 0.998942 1.003780 1.000962 0.949635 0.430527
1075 0.999671 1.021570 0.834704 1.057737 0.698766
1076 0.976072 1.006430 0.898900 0.985103 0.545509
1077 0.995613 0.986612 1.008238 0.969322 0.478250
1078 0.997672 1.022570 0.956389 1.007785 0.457968
1079 0.975351 1.016720 0.924113 1.017882 0.545095
1080 0.957561 1.007590 0.918064 1.015740 0.567607
1081 1.013980 1.020100 0.936099 1.014566 0.563394
1082 1.012230 1.000740 1.028071 0.983632 0.425135
1083 0.967892 1.011730 1.000699 0.980660 0.445197
1084 1.013760 1.010120 1.007344 0.980916 0.448528
1085 1.012710 1.022200 0.959705 1.009806 0.583062
1086 1.032970 1.013950 0.983459 1.002233 0.502935
1087 1.005050 0.989483 0.965037 1.000114 0.535508
1088 0.997888 1.020070 0.882787 1.030908 0.591930
1089 0.934625 1.044920 0.783646 1.064852 0.638876
1090 1.037250 0.976723 1.101369 0.959544 0.447696
1091 0.991725 1.004240 0.928004 1.003355 0.547721
1092 0.964599 1.005170 0.920327 1.012203 0.516330
1093 0.947021 1.017690 0.890076 1.035937 0.578713
1094 0.990663 1.011060 0.913221 0.993498 0.515365
1095 1.035150 1.012330 0.994195 1.009926 0.554803
1096 1.012880 0.997479 0.914745 0.988195 0.540989
1097 0.990291 0.995936 0.985497 0.984049 0.462386
1098 1.058340 0.987711 1.017583 0.960935 0.409810
1099 1.011390 1.029790 0.983277 1.013362 0.534417
1100 0.974591 1.002150 0.912425 0.975800 0.546635
1101 1.023250 0.994617 1.027209 0.950151 0.462777
1102 1.035400 0.974928 1.019922 0.960338 0.446804
1103 0.988729 1.017440 1.002117 1.034482 0.539106
1104 1.025330 0.986050 0.907598 0.997373 0.596307
1105 1.037280 0.993530 0.995856 0.981990 0.499770
1106 0.960751 1.026720 0.897117 1.035034 0.632216
1107 1.026970 1.031300 0.901993 1.044343 0.700203
1108 1.042890 0.980947 0.991174 1.000098 0.502423
1109 1.011640 1.014980 0.968609 0.986645 0.452343
1110 1.065120 1.000210 0.785497 1.068300 0.702588
1111 0.996646 0.993633 1.027672 0.980363 0.423695
1112 1.013190 0.999574 0.904643 0.989900 0.521219
1113 0.982158 0.999726 0.914568 1.007094 0.553726
1114 0.997640 1.007410 0.981036 1.003130 0.527975
1115 0.998082 1.003530 0.994368 0.987998 0.468012
1116 1.015960 0.983240 1.009048 0.966120 0.465646
1117 0.974564 1.023690 1.042412 0.971573 0.478040
1118 1.015000 1.037920 1.001310 1.036865 0.586341
1119 1.007040 1.031530 0.996467 1.028221 0.506229
1120 1.043540 1.014560 0.900858 1.060932 0.629053
1121 0.993630 1.001910 0.954912 0.995094 0.466670
1122 1.037300 1.002560 1.066919 0.971177 0.388127
1123 0.982624 1.003670 0.930786 1.035985 0.600832
1124 0.976989 1.024450 0.944652 1.020433 0.600720
1125 1.022870 1.007360 0.913042 1.016826 0.543940
1126 1.024760 0.984960 0.922940 0.985324 0.479418
1127 1.035380 1.007890 1.022589 1.017970 0.455385
1128 0.979768 1.037840 1.021214 1.020557 0.475723
1129 0.996484 0.988252 0.922591 0.996320 0.536576
1130 0.977723 1.009530 0.925987 1.019800 0.536363
1131 0.962664 1.027350 0.934078 1.017459 0.548852
1132 0.978913 1.008420 1.005626 0.977806 0.480558
1133 1.028650 0.994214 0.929720 0.992150 0.467313
1134 1.059360 0.990596 1.041614 0.944804 0.397321
1135 1.055190 0.995641 0.982607 0.993103 0.522481
1136 1.042830 0.987435 1.041284 0.994846 0.516861
1137 1.015140 1.005300 1.014715 0.948044 0.405470
1138 0.997320 1.016200 0.951449 1.015818 0.521863
1139 1.025510 1.020900 0.943033 1.013450 0.533449
1140 1.000970 0.999852 0.993305 0.981042 0.430950
1141 1.041550 0.998853 0.964415 0.977469 0.483203
1142 1.033470 1.020060 0.935006 1.001271 0.545335
1143 1.034160 0.981855 1.030586 1.005822 0.541711
1144 0.981322 1.015340 0.973967 1.018475 0.487512
1145 1.042630 0.996192 1.020357 0.978662 0.439576
1146 0.992292 0.986180 0.914125 1.014315 0.605053
1147 0.953001 0.990277 0.949840 1.001446 0.538063
1148 1.006650 1.023540 0.936055 1.025269 0.578622
1149 1.025160 0.981581 1.013628 0.973374 0.450189
1150 1.026290 0.978293 0.984835 0.972608 0.529320
1151 1.041610 1.016590 0.998128 1.021762 0.564389
1152 1.043800 0.979487 1.104114 0.967854 0.347477
1153 0.952762 1.001960 0.966360 0.993497 0.477824
1154 1.039460 1.000380 1.000750 1.021219 0.512053
1155 1.055310 1.008920 0.926816 1.031945 0.566222
1156 1.032320 0.977159 0.996198 0.997665 0.497145
1157 0.997008 1.024960 0.882515 1.053717 0.618584
1158 0.986781 0.999147 0.907300 1.025172 0.544476
1159 1.016090 0.991502 0.900148 1.026609 0.575153
1160 0.975782 0.996594 0.992171 0.979468 0.433438
1161 0.973957 1.028250 0.987314 0.989276 0.512735
1162 1.046560 1.000560 1.063288 0.977566 0.423845
1163 1.008690 1.027600 1.012813 1.011948 0.533632
1164 1.033170 0.990819 1.040089 0.967669 0.400539
1165 1.021590 1.002710 1.050186 0.978243 0.398203
1166 1.031470 1.001320 1.059314 0.957363 0.379957
1167 1.010940 1.010850 0.992802 1.004713 0.508664
1168 1.030230 0.988775 1.002532 0.995752 0.489755
1169 1.029800 1.026430 0.992006 1.025546 0.565653
1170 1.028790 1.024240 0.908012 1.051042 0.589033
1171 0.995017 1.043510 0.951245 1.055792 0.654622
1172 0.979550 1.011930 1.004179 0.986856 0.487026
1173 1.049050 0.965186 1.038712 0.936142 0.385247
1174 1.035940 1.000290 0.911768 1.044972 0.591773
1175 0.998854 1.004130 0.941812 1.010803 0.537489
1176 1.028810 1.019370 0.928924 1.032455 0.561249
1177 1.047830 1.004760 1.058285 0.979269 0.400526
1178 1.001620 1.013040 0.958641 1.040690 0.541720
1179 1.020130 0.988293 0.957308 0.951506 0.445360
1180 1.015620 0.988404 0.919768 1.039987 0.634658
1181 0.981274 1.006710 0.935786 1.014792 0.544452
1182 0.998870 1.020400 0.907926 1.060628 0.672434
1183 1.007570 0.997485 0.983263 1.006633 0.499934
1184 1.009420 0.977736 0.935730 1.007381 0.541139
1185 1.021120 1.013740 1.014054 0.995501 0.462063
1186 0.989419 1.009700 0.965434 1.003180 0.502984
1187 1.051590 1.017970 0.972277 1.011963 0.536116
1188 1.007320 1.010480 1.053691 0.999233 0.495620
1189 0.982748 0.973812 0.877645 0.989086 0.527638
1190 1.024290 1.006830 0.992877 0.999701 0.482106
1191 1.029240 0.998756 1.040190 0.982489 0.428028
1192 1.050480 0.991872 1.088189 0.957958 0.443826
1193 1.033180 0.975623 0.998680 0.946636 0.397489
1194 1.032530 1.015320 1.041024 0.999034 0.467953
1195 1.016870 1.022800 1.015972 0.983525 0.439632
1196 0.998833 1.027520 0.888855 1.042600 0.593269
1197 0.967430 1.026650 0.899322 1.054651 0.629650
1198 0.996831 1.000920 1.003924 0.970795 0.481406
1199 0.972791 0.998091 1.016814 0.932784 0.410586
1200 0.993331 1.001720 1.031260 0.960612 0.418231
1201 1.081340 0.973516 1.035533 1.010529 0.551250
1202 0.989594 1.009410 0.979658 1.005308 0.473638
1203 1.037260 0.983809 0.997970 0.978297 0.499841
1204 1.001270 1.027520 0.995416 0.988476 0.511276
1205 0.993670 1.002680 0.895367 1.036356 0.628200
1206 0.970364 1.010070 0.966733 0.996002 0.523096
1207 1.001470 1.000240 0.930661 0.987297 0.517666
1208 1.037340 0.988720 1.011073 0.978656 0.420732
1209 0.996696 0.974185 0.948053 0.970169 0.436369
1210 0.940768 1.005930 0.912494 1.023343 0.617994
1211 0.965533 1.033250 0.874759 1.024524 0.630625
1212 1.019050 0.995170 0.977802 0.982271 0.489484
1213 0.949295 1.028070 0.894302 1.008130 0.589002
1214 0.994062 1.009920 0.966420 1.016387 0.507272
1215 0.997082 1.036250 0.977281 1.001716 0.469926
1216 1.032470 1.010450 0.946806 1.007914 0.559060
1217 1.035780 0.999271 0.996254 0.961535 0.464041
1218 1.058750 0.989060 1.005793 0.975781 0.531113
1219 1.005980 1.003840 0.980441 1.008319 0.453479
1220 1.022560 1.005390 0.906127 1.038500 0.605754
1221 1.016460 1.014250 1.008636 1.007968 0.537568
1222 0.990467 1.013960 0.962338 1.012786 0.529684
1223 0.991285 1.019810 1.034408 0.975000 0.490415
1224 1.036860 1.001690 0.924503 0.996147 0.565997
1225 1.015940 1.003600 0.934878 1.008221 0.554921
1226 1.042020 1.027740 0.975914 1.020743 0.512948
1227 1.002990 0.982849 0.937466 0.991053 0.556001
1228 0.993452 0.989568 0.872021 1.008577 0.543823
1229 1.019590 1.009530 0.947729 1.007966 0.545427
1230 1.060590 0.986903 1.000379 1.001990 0.561927
1231 1.041100 1.021170 0.884986 1.011716 0.583411
1232 1.012000 0.983242 1.055469 0.954843 0.360735
1233 0.991796 1.014150 0.910756 1.017622 0.579397
1234 0.973920 1.012270 0.947796 1.020733 0.524963
1235 0.969982 1.019130 1.010926 0.994056 0.490600
1236 1.004850 1.011860 0.957475 1.010219 0.527182
1237 1.014180 0.984544 1.012456 0.966904 0.480166
1238 1.025190 0.989722 0.944232 1.002498 0.516331
1239 1.023270 0.996986 0.985824 0.988227 0.486279
1240 1.035730 1.001420 0.973952 1.022521 0.534938
1241 1.003380 1.033430 1.021889 0.992064 0.450534
1242 0.975450 1.022970 0.940484 1.012308 0.515990
1243 1.044930 0.969548 1.008301 0.972939 0.424798
1244 1.007150 0.993542 1.032696 0.966044 0.421821
1245 1.015150 1.000230 1.010108 0.952393 0.419725
1246 0.989375 1.008800 0.947497 0.997701 0.502283
1247 1.002540 1.014770 0.984846 1.013921 0.485715
1248 0.966142 1.003340 0.886632 1.019527 0.573906
1249 1.016410 1.010200 0.994075 0.995303 0.481486
1250 0.968536 1.013360 0.987832 0.995042 0.478094
1251 0.988548 0.987110 0.973239 0.977582 0.451912
1252 1.029600 0.995421 0.987977 0.970430 0.500391
1253 0.966317 0.998609 0.859268 1.024007 0.578077
1254 1.011580 0.975668 1.068655 0.939651 0.358193
1255 1.022790 0.978272 0.971773 0.989689 0.516234
1256 1.021950 1.002770 0.898913 1.052396 0.611847
1257 1.003470 1.012720 0.848816 1.056805 0.680990
1258 1.016940 1.001420 0.973152 1.007899 0.516715
1259 0.937695 1.030050 0.905131 1.017444 0.593300
1260 1.005930 0.996075 0.999500 0.995184 0.444670
1261 1.010120 1.006500 0.915905 1.025670 0.611383
1262 0.998656 0.979607 0.968709 0.964232 0.444479
1263 0.974199 1.046770 0.805382 1.073373 0.760651
1264 0.996628 0.994738 0.974679 0.982974 0.485748
1265 1.008240 1.003720 0.991470 1.001086 0.563995
1266 1.000550 1.011380 0.877068 1.016876 0.602337
1267 0.995528 1.001000 0.990979 0.979290 0.496802
1268 1.001190 0.978271 0.939046 0.961404 0.460190
1269 0.969972 0.980527 0.964250 0.969721 0.430814
1270 0.960765 0.996387 0.890670 1.031129 0.578564
1271 1.044640 0.984502 1.016282 0.977497 0.425658
1272 1.046870 1.005390 1.041653 0.998944 0.462379
1273 1.003120 0.996965 0.953358 0.963623 0.431385
1274 1.013470 0.990273 0.992354 0.974538 0.465347
1275 1.030410 0.994535 1.008867 0.999605 0.484815
1276 0.987130 1.023290 0.875288 1.043120 0.612435
1277 1.012090 0.998847 0.987119 0.979267 0.491542
1278 1.037940 0.996998 1.027178 0.964290 0.396673
1279 1.001140 1.008170 0.987368 0.947890 0.420447
1280 1.029610 0.996080 1.056718 0.968022 0.389033
1281 0.987152 0.993574 0.979665 0.987298 0.452162
1282 1.026690 1.010020 0.951714 1.006432 0.550429
1283 1.035180 0.988527 1.003384 0.986909 0.471060
1284 1.050460 0.982784 0.997169 0.963247 0.512269
1285 1.047000 0.961726 0.993763 0.958134 0.427352
1286 1.008170 1.007490 0.969810 1.001181 0.518255
1287 1.047520 1.001820 0.992066 0.997454 0.507965
1288 0.989525 1.018790 0.959148 1.032614 0.522835
1289 1.008600 1.032160 1.004217 0.978547 0.485284
1290 1.008440 1.013640 0.993441 1.013253 0.541203
1291 1.013000 1.005040 0.881057 1.025372 0.596251
1292 1.009100 1.009650 1.033245 0.970273 0.382755
1293 0.960527 1.005830 0.922475 0.994007 0.555202
1294 1.022400 1.022280 0.974682 1.020033 0.521966
1295 1.006360 0.992382 0.983999 0.978776 0.450181
1296 1.025850 1.013180 0.887346 1.017548 0.569959
1297 0.992664 0.987122 0.977167 0.987032 0.492356
1298 0.999477 1.024130 1.012739 0.984766 0.424338
1299 1.000410 0.998745 1.045312 0.973214 0.388841
1300 1.011600 0.989098 1.025297 0.970142 0.417539
1301 1.016260 0.981395 1.037012 0.988603 0.481139
1302 1.016130 1.015610 0.966294 1.002601 0.558691
1303 0.977131 1.010340 0.926506 1.046982 0.604806
1304 0.989941 1.008530 0.960058 0.996965 0.470273
1305 0.996040 1.014430 0.801630 1.090592 0.707944
1306 1.002070 1.012570 0.974315 0.987169 0.454751
1307 1.022740 0.979959 1.052907 0.955045 0.422198
1308 1.002620 1.011380 0.966083 1.006077 0.516886
1309 0.960574 1.012100 0.888852 1.040426 0.628505
1310 0.980439 1.043950 0.963384 1.023542 0.533875
1311 1.054790 0.970460 1.029458 0.946224 0.431860
1312 1.008800 0.991274 1.047519 0.939190 0.395731
1313 0.964591 0.996363 0.878116 0.987140 0.554138
1314 1.032860 0.988885 0.981808 0.967585 0.478779
1315 1.030800 0.993681 0.937682 1.018218 0.602960
1316 1.010460 1.009940 0.790777 1.053939 0.661410
1317 0.967356 1.003620 0.843973 1.050469 0.636008
1318 0.977760 1.010600 0.859085 1.024658 0.587490
1319 1.003400 1.008930 1.043393 0.993226 0.495103
1320 0.997001 1.005380 1.025385 0.981236 0.494094
1321 1.022750 0.986594 0.978586 0.971554 0.452609
1322 1.023240 0.985151 1.038766 0.961431 0.395997
1323 1.013780 0.997326 0.952970 0.999634 0.501681
1324 0.989844 0.977687 0.995910 0.973829 0.456196
1325 0.985888 0.987052 1.011361 0.943012 0.394814
1326 0.982872 0.985536 0.907272 1.030141 0.605109
1327 1.008250 1.020030 0.982988 1.028527 0.501410
1328 1.018200 0.998202 0.926849 1.023286 0.573325
1329 0.991306 0.971651 0.838329 1.021881 0.618485
1330 0.996979 1.016230 0.994744 0.995202 0.452212
1331 0.980799 1.033130 0.985084 1.010697 0.501320
1332 0.975910 1.044720 0.992356 1.004476 0.549168
1333 1.023670 0.995680 0.973984 0.974042 0.472987
1334 1.012740 0.999174 0.936680 1.000584 0.523709
1335 1.020710 1.000210 0.942812 1.003413 0.519353
1336 1.057270 0.998879 0.987837 1.001913 0.549416
1337 1.003920 1.023940 1.006148 1.003265 0.499044
1338 1.024200 0.996274 0.997316 0.978262 0.463000
1339 0.979071 1.010540 0.958334 1.007194 0.535716
1340 0.989596 1.009860 0.909395 1.014684 0.536523
1341 0.969001 1.006400 0.947253 0.993219 0.531495
1342 1.037110 0.970139 0.997693 0.949311 0.460305
1343 1.019530 1.019900 0.922380 1.020842 0.535162
1344 0.998301 0.995081 0.977136 0.958890 0.444286
1345 1.015910 1.017420 0.928022 1.022406 0.579559
1346 0.916612 1.049770 0.906203 1.014991 0.556522
1347 0.997221 0.972615 0.994736 0.953870 0.426017
1348 0.988259 1.004310 0.948076 1.005511 0.575878
1349 1.063640 0.992059 0.877861 1.049662 0.689039
1350 1.047570 1.005160 0.991363 1.018576 0.510062
1351 0.978220 1.036440 0.909909 1.040907 0.594242
1352 1.026990 0.989422 0.991041 1.012800 0.513682
1353 0.984871 0.988259 1.038239 0.956241 0.442508
1354 0.990437 0.990169 0.958149 0.975862 0.478494
1355 1.004540 1.019790 0.937080 1.019565 0.559178
1356 1.003210 1.019680 0.956622 1.012505 0.542915
1357 1.020470 1.017630 0.947371 1.014846 0.563814
1358 0.962784 1.016790 0.901244 0.989081 0.527278
1359 1.037770 0.990829 1.007464 0.991692 0.463838
1360 1.018310 0.982770 0.983248 0.995339 0.499531
1361 0.994297 0.995360 1.007701 0.964449 0.409523
1362 0.999023 1.004980 0.931388 0.996178 0.569364
1363 1.016160 1.016290 0.972418 1.051540 0.592072
1364 0.973903 1.000850 0.969472 1.003822 0.497504
1365 1.027190 1.019860 1.019389 0.994029 0.460022
1366 0.971729 1.002980 0.889467 1.001324 0.577657
1367 1.018910 1.001010 0.975629 1.020081 0.497769
1368 1.016130 1.015060 0.986921 1.006686 0.512165
1369 1.018660 0.993927 0.967600 1.001540 0.527590
1370 1.017110 0.994874 0.979849 0.977526 0.489862
1371 1.005310 0.995026 0.989387 0.988122 0.485829
1372 1.026570 0.995284 0.992960 0.983090 0.469772
1373 1.020240 0.990330 0.999046 0.931907 0.390881
1374 0.997583 1.001100 0.896862 0.990226 0.576766
1375 0.972240 1.006220 1.026147 0.962678 0.457357
1376 1.044310 0.997901 0.940606 1.020704 0.582785
1377 0.995107 1.035410 0.906473 1.020180 0.616434
1378 1.001420 1.002650 0.957144 1.005713 0.508412
1379 1.012140 1.013460 0.864088 1.041065 0.685447
1380 0.999234 0.998964 1.019390 0.977107 0.415239
1381 1.032770 0.993160 0.897146 0.999434 0.529276
1382 0.972119 1.004720 0.887686 1.036240 0.592916
1383 1.001390 1.006770 0.944425 1.008864 0.529280
1384 0.984800 1.027580 0.944880 1.040236 0.558236
1385 1.003430 0.990517 0.937181 1.016989 0.568179
1386 0.961859 1.020850 0.922493 1.032936 0.553364
1387 0.994521 1.013700 1.029475 0.990953 0.433728
1388 1.058240 0.952186 0.916585 0.997886 0.583481
1389 0.977778 1.060260 0.951500 1.057924 0.615148
1390 0.991469 1.009940 0.878449 1.000854 0.568641
1391 0.998269 1.005070 1.005020 1.016254 0.473688
1392 1.028870 1.000140 1.025618 0.973122 0.447391
1393 1.004600 0.998717 0.984253 1.005844 0.541795
1394 1.012310 1.009420 0.931598 1.023105 0.615453
1395 0.992191 0.995417 0.959011 1.009463 0.529763
1396 1.020030 0.999566 0.989582 0.980909 0.451386
1397 1.055600 1.013020 0.842681 1.038335 0.624616
1398 0.994877 1.011440 0.967353 0.981674 0.418707
1399 0.975282 1.032820 0.983063 1.010188 0.458104
1400 1.042440 0.988600 1.043771 0.955407 0.444500
1401 0.988010 1.021730 0.900719 1.013894 0.567298
1402 0.977904 0.994619 0.947565 0.993879 0.474658
1403 1.011810 1.018950 0.988269 0.999635 0.484796
1404 1.048340 0.983538 1.030386 0.971839 0.403492
1405 1.044440 1.011140 1.099657 0.984746 0.462862
1406 0.984064 1.030500 0.985868 0.980356 0.500395
1407 0.971054 1.046550 0.963839 1.045664 0.594479
1408 0.979955 1.015560 0.988657 1.007934 0.538118
1409 1.000420 1.024590 0.970734 1.037701 0.587365
1410 1.034880 1.023060 1.009362 0.999361 0.443276
1411 1.008320 1.002790 1.009072 0.980434 0.387511
1412 1.032100 1.000830 0.889908 1.004712 0.601506
1413 0.990184 0.985172 0.992579 0.969312 0.443496
1414 1.028320 0.980511 1.038409 0.982069 0.520122
1415 1.008410 0.998896 1.013334 0.993904 0.463331
1416 1.034270 1.018000 0.916097 1.061825 0.617795
1417 1.003190 0.992297 1.068334 0.964247 0.421416
1418 1.024240 1.021540 1.050669 0.976481 0.423068
1419 0.992658 1.014630 0.932586 1.043020 0.615895
1420 1.002790 1.009370 0.838614 1.038005 0.648998
1421 1.027170 1.006960 0.975028 1.022385 0.484699
1422 0.996405 1.026430 0.916614 1.020229 0.542256
1423 1.024990 1.010990 0.984296 1.017193 0.518734
1424 0.989244 1.010320 0.943681 1.006924 0.563621
1425 0.999200 0.988445 0.956478 0.998618 0.538946
1426 1.009960 1.022260 0.896909 1.042624 0.577193
1427 0.992761 1.025690 0.924623 1.027384 0.585507
1428 1.038990 0.995688 0.868966 1.044511 0.677208
1429 0.976970 0.986935 0.910902 0.997697 0.544465
1430 1.034920 1.010630 0.991431 0.993266 0.524512
1431 1.010430 1.035840 0.953193 1.057919 0.626718
1432 1.010930 0.996415 0.922098 1.039589 0.545478
1433 1.003320 1.002550 1.066800 0.946684 0.448057
1434 0.974007 0.996759 0.814619 1.029149 0.655253
1435 1.001860 1.016030 0.964001 0.987650 0.556152
1436 0.987068 0.996809 0.950317 0.992454 0.475332
1437 0.993787 1.008610 0.961039 1.036224 0.538464
1438 1.023730 1.009240 1.083549 0.948870 0.354461
1439 1.001430 1.006320 0.930399 1.012678 0.601006
1440 1.007610 1.042060 0.986948 0.982563 0.491292
1441 1.006320 0.970282 0.936854 0.963821 0.456202
1442 0.985255 0.997177 0.903391 1.016433 0.596194
1443 1.019610 0.988678 0.986173 0.948221 0.430744
1444 0.985214 1.014570 0.916504 1.037887 0.551185
1445 1.003820 1.007210 0.986468 1.000881 0.491609
1446 1.018730 1.033350 0.955426 1.022010 0.512949
1447 1.049670 0.999796 0.974351 1.008826 0.551287
1448 1.003020 1.008360 0.925551 1.024377 0.570034
1449 1.019850 1.050370 0.854787 1.123550 0.882285
1450 0.988379 1.014570 0.928126 1.051392 0.577076
1451 1.023630 1.007060 1.051281 0.982545 0.418681
1452 0.992762 1.022070 0.895433 1.009867 0.512867
1453 0.989909 1.019870 0.880324 1.009795 0.600653
1454 0.967047 1.032080 0.924583 1.012116 0.532785
1455 1.033070 0.982421 1.004631 0.958571 0.475731
1456 1.001580 1.000940 0.964901 0.961345 0.472485
1457 1.042180 0.999288 1.019631 1.004357 0.482108
1458 1.026110 0.986184 1.023542 0.962573 0.409178
1459 1.016120 0.986070 0.978390 0.994594 0.494326
1460 1.004290 1.014890 0.970740 0.998419 0.520269
1461 1.008760 0.995007 0.962087 0.972510 0.479418
1462 0.972213 1.019380 0.893615 1.017644 0.545532
1463 0.983243 1.045000 0.928987 1.005519 0.505657
1464 1.014620 1.001820 0.998028 0.987784 0.423601
1465 1.001840 0.990399 0.856999 1.026536 0.603883
1466 1.037150 1.022950 0.950531 1.021415 0.604729
1467 1.005140 0.991940 0.944745 0.999209 0.502143
1468 1.015890 1.017650 0.935648 1.036437 0.595466
1469 1.043430 1.013730 0.995379 1.025528 0.495693
1470 1.035330 0.995851 0.825963 1.029325 0.654319
1471 1.017030 0.976938 0.959361 0.993073 0.467033
1472 1.007060 1.006900 0.996481 0.979035 0.441594
1473 1.053400 0.987331 1.052438 0.970511 0.438244
1474 0.993713 1.031480 0.895336 1.031311 0.643340
1475 1.012890 1.006030 0.933005 1.058268 0.661959
1476 1.001030 1.008020 1.081142 0.977162 0.371398
1477 1.013200 1.026140 0.980231 0.996585 0.490348
1478 0.997350 1.022740 0.976126 1.010671 0.539327
1479 1.029810 1.021770 0.860769 1.022120 0.725470
1480 0.970591 1.041020 0.999340 0.996362 0.399663
1481 1.015670 1.002940 0.987833 1.000185 0.482695
1482 1.010330 1.000000 1.070366 0.953908 0.358849
1483 1.034350 1.019660 1.000741 1.021223 0.477024
1484 1.026480 0.985193 0.989881 0.953294 0.422034
1485 1.058620 0.991474 1.020304 0.989389 0.411795
1486 0.999406 0.987574 0.948612 1.000823 0.531228
1487 1.003010 1.005800 0.990927 1.010278 0.526508
1488 0.970587 0.988356 0.925711 0.977491 0.493400
1489 1.000740 0.999921 0.911952 1.025902 0.541498
1490 1.000500 1.002600 1.001479 0.974979 0.458847
1491 1.017580 1.014690 1.003225 0.991867 0.552754
1492 1.001610 1.025300 0.978660 1.011273 0.508284
1493 0.993209 1.017030 1.023723 1.016221 0.439844
1494 1.072520 0.991850 0.963463 1.001457 0.556112
1495 0.994080 1.023370 0.846557 1.058179 0.638945
1496 0.989730 1.008570 0.917208 1.024216 0.535097
1497 1.026080 0.987840 1.053294 0.951290 0.430222
1498 1.030830 1.012780 1.083872 0.947101 0.385696
1499 1.015540 0.987498 1.046507 0.949820 0.358797
1500 1.008760 1.005610 0.983336 0.987657 0.532725
1501 0.996447 0.989087 1.008827 0.987170 0.446412
1502 1.031130 1.003900 0.974671 1.030960 0.530250
1503 1.027670 0.992494 1.024107 0.980798 0.458763
1504 0.975028 0.987734 0.909896 1.008427 0.595077
1505 0.961895 0.986967 0.958764 0.977454 0.472023
1506 1.000940 1.013080 0.974563 1.003995 0.475830
1507 0.993951 0.995352 0.935504 1.021647 0.557903
1508 1.042270 0.995627 0.967355 1.007424 0.562394
1509 1.029240 1.001110 0.952252 0.974380 0.538401
1510 0.969678 1.013190 0.983080 0.999032 0.471318
1511 0.994099 1.005970 0.946203 1.014796 0.532423
1512 1.018810 0.990994 0.901350 1.024556 0.630645
1513 0.975735 1.014650 0.977852 1.013966 0.527955
1514 1.040980 1.008320 0.972200 0.974125 0.512785
1515 1.002760 1.001010 1.001962 1.008010 0.466737
1516 0.991867 0.993799 0.944278 1.007158 0.519117
1517 1.006900 0.994475 0.955357 1.005318 0.495802
1518 1.004360 1.001890 0.922136 0.986576 0.498785
1519 0.973899 0.986034 0.976249 0.956165 0.492561
1520 0.995476 1.010990 1.021294 0.978703 0.433204
1521 1.032210 0.998193 0.935058 1.049568 0.622625
1522 0.983725 1.028590 0.952287 1.003739 0.493000
1523 1.036010 1.001210 1.040690 0.983406 0.379668
1524 0.996550 1.005730 0.989157 0.973034 0.425809
1525 0.969268 1.021280 0.905371 1.020304 0.557467
1526 0.982018 0.988212 0.887264 1.049426 0.610497
